"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"140","Case Inlet Summer Chum-","Puget Sound-Strait of Georgia Chum",3773.04771262476,4592.06909791337,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"141","Chambers Creek Winter Chum-","Puget Sound-Strait of Georgia Chum",5.88097922098404,6.50478416565174,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"142","Dewatto Fall Chum-","Puget Sound-Strait of Georgia Chum",1936.95610216145,1936.95610216145,1962.67276061928,2015,2019,"Puget Sound-Strait of Georgia Chum"
"143","Dosewallips Late Fall Chum-","Puget Sound-Strait of Georgia Chum",1330.19846119347,1330.19846119347,1421.30674945193,2015,2019,"Puget Sound-Strait of Georgia Chum"
"144","Duckabush Late Fall Chum-","Puget Sound-Strait of Georgia Chum",1386.21994456653,1386.21994456653,1396.66556692263,2015,2019,"Puget Sound-Strait of Georgia Chum"
"145","Dungeness/East Strait Tribs Fall Chum-","Puget Sound-Strait of Georgia Chum",355.747983017962,355.747983017962,323.118261118407,2015,2019,"Puget Sound-Strait of Georgia Chum"
"146","Dyes Inlet/Liberty Bay Fall Chum-","Puget Sound-Strait of Georgia Chum",16124.3833241107,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"147","Eld Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",42134.9070944542,49007.7282279528,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"148","Fennel Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",376.239111192579,427.984186857121,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"149","Gig Harbor/Ollala Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",7515.71124517684,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"150","Goldsborough/Shelton Creeks Fall Chum-","Puget Sound-Strait of Georgia Chum",1045.48084792414,1029.28246794901,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"151","Hamma Hamma Late Fall Chum-","Puget Sound-Strait of Georgia Chum",2844.24587166952,2844.24587166952,2782.03388026648,2015,2019,"Puget Sound-Strait of Georgia Chum"
"152","Hammersley Inlet Summer Chum-","Puget Sound-Strait of Georgia Chum",18617.2268908403,22321.6564212903,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"153","Henderson Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",330.538113983295,390.908192138477,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"154","Johns/Mill Creeks Fall Chum-","Puget Sound-Strait of Georgia Chum",8884.01471994995,9896.85952804165,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"155","Mainstem Skagit Fall Chum-","Puget Sound-Strait of Georgia Chum",12081.7260458267,12081.7260458267,10081.2877912106,2015,2019,"Puget Sound-Strait of Georgia Chum"
"156","Nisqually Winter Chum-","Puget Sound-Strait of Georgia Chum",24822.7900941076,28573.7099018853,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"157","Nooksack Fall Chum-","Puget Sound-Strait of Georgia Chum",25223.1585336108,25223.1585336108,24033.3499622778,2015,2019,"Puget Sound-Strait of Georgia Chum"
"158","Northeast Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",1011.73353346199,878.58910273411,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
