"","X","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU","SPECIES"
"837",17,2011,33518.7935325595,33174.3955192487,25029.7628685007,43973.6790880182,26231.6480594125,41960.1807220569,14203.9246108853,10796.0038579631,18358.3291671916,11265.113052493,17560.568443619,34286,"Snake River Basin Steelhead DPS","Steelhead"
"838",18,2012,25741.4510655458,25475.5378522356,19203.5771170077,33834.3664522237,20141.0168632895,32263.8053009461,10702.7585171199,8147.85112453399,13841.5011425148,8510.2151862058,13250.3283188778,28365,"Snake River Basin Steelhead DPS","Steelhead"
"839",19,2013,18449.2073019938,18252.1093577924,13738.3424773848,24222.7340230456,14425.009083055,23117.702180069,7890.77120249241,5972.23444140355,10230.1128703314,6243.7827618193,9786.92276202897,16791,"Snake River Basin Steelhead DPS","Steelhead"
"840",20,2014,21664.1461406215,21430.5495395198,16229.1411536557,28356.9648747144,16976.0851682523,27070.4912485722,9454.65293907189,7170.86993325662,12236.7862658289,7494.29490778106,11718.175697389,20664,"Snake River Basin Steelhead DPS","Steelhead"
"841",21,2015,30158.1836740767,29809.6815859063,22318.6848087615,39826.4579351999,23380.1649087443,37998.54686057,13315.0382758117,9966.40290839074,17361.8092329768,10427.5819943451,16617.5318057771,34462,"Snake River Basin Steelhead DPS","Steelhead"
"842",22,2016,20152.67360725,19941.0853871882,14989.6893836409,26571.7967750971,15727.0580750338,25313.9406815471,9041.19489454179,6835.58553944715,11760.010722662,7117.49644987294,11237.6361632654,23952,"Snake River Basin Steelhead DPS","Steelhead"
"843",23,2017,8916.99466039144,8814.252672226,6680.4699281116,11739.1220144053,6980.1241330233,11195.0793059307,4267.62142780188,3216.41847022419,5548.44012015706,3366.3883509313,5312.82166957386,8037,"Snake River Basin Steelhead DPS","Steelhead"
"844",24,2018,4713.21500277094,4646.94797755004,3420.37803472344,6369.3742341526,3589.31363865174,6043.57925840243,NA,NA,NA,NA,NA,NA,"Snake River Basin Steelhead DPS","Steelhead"
"845",25,2019,3612.30041722294,3558.31369963183,2565.15304899888,4961.38151049617,2708.41140731912,4690.56517495838,NA,NA,NA,NA,NA,NA,"Snake River Basin Steelhead DPS","Steelhead"
"846",26,2020,3230.07155983854,3167.95512555868,2185.46879943506,4635.4578730626,2322.35655873868,4355.87818817955,NA,NA,NA,NA,NA,NA,"Snake River Basin Steelhead DPS","Steelhead"
"847",1,1995,644.840256505732,627.793602194248,447.203953651066,935.724858548815,481.48058759352,859.955000536147,365.62442543875,253.564641720154,530.555994797178,272.999493165526,487.594485303995,617,"Snake River Fall-run Chinook Salmon ESU","Chinook"
"848",2,1996,880.360761878957,871.358889053252,616.879198691602,1203.76289169066,663.670910641063,1127.28760818031,625.936501695938,438.601110269729,855.875415992056,471.870017465796,801.501489416202,899,"Snake River Fall-run Chinook Salmon ESU","Chinook"
"849",3,1997,993.317186771659,982.706601228979,701.864351052611,1369.93147710072,749.963409242599,1276.23393929519,797.633700977642,563.597073895247,1100.05497611188,602.220617621807,1024.81585325404,992,"Snake River Fall-run Chinook Salmon ESU","Chinook"
"850",4,1998,1015.55606010859,985.23524442737,731.726323390041,1479.64405236662,773.2763609756,1359.35652625917,339.195724076268,244.396592012274,494.201113490451,258.27430456585,454.025079770561,916,"Snake River Fall-run Chinook Salmon ESU","Chinook"
"851",5,1999,1802.41752067242,1768.97336499111,1276.92763352732,2503.23378837946,1367.0289060594,2331.18330740075,908.418430418901,643.571527297767,1261.62982934325,688.982568653938,1174.91638692998,1795,"Snake River Fall-run Chinook Salmon ESU","Chinook"
"852",6,2000,2841.79791184477,2763.51495419735,2052.11430131804,4079.47184311316,2177.84987169022,3767.12673253091,1275.9672624183,921.3993212918,1831.68285755781,977.854592388909,1691.43990290638,2558,"Snake River Fall-run Chinook Salmon ESU","Chinook"
"853",7,2001,8448.70976212187,8549.65921154539,5321.7956154865,11213.2834951175,5859.05124755767,10681.706065044,4570.75198130793,2879.0914279782,6066.38637085858,3169.7467249287,5778.80298118881,9545,"Snake River Fall-run Chinook Salmon ESU","Chinook"
"854",8,2002,9512.54166858395,9405.04811150731,6614.58237815233,13006.2819397902,7135.73213717316,12200.1398264825,2149.83441709997,1494.89561746243,2939.41971839258,1612.67546300114,2757.23160078504,9347,"Snake River Fall-run Chinook Salmon ESU","Chinook"
